study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,instrument_model,library_layout,fastq_ftp,fastq_galaxy,submitted_ftp,submitted_galaxy,sra_ftp,sra_galaxy,cram_index_ftp,cram_index_galaxy
PRJEB25226,SAMEA103886878,ERS2495786,ERX2403702,ERR2354938,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354938/ERR2354938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354938/ERR2354938_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354938/ERR2354938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354938/ERR2354938_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_1_TP-D7-012_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_1_TP-D7-012_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_1_TP-D7-012_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_1_TP-D7-012_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354938,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354938,,
PRJEB25226,SAMEA103886370,ERS2495886,ERX2403703,ERR2354948,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354948/ERR2354948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354948/ERR2354948_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354948/ERR2354948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354948/ERR2354948_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-006_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-006_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-006_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-006_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354948,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354948,,
PRJEB25226,SAMEA103886370,ERS2495886,ERX2403703,ERR2354958,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354958/ERR2354958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354958/ERR2354958_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354958/ERR2354958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354958/ERR2354958_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_3_TP-D7-006_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_3_TP-D7-006_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_3_TP-D7-006_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_3_TP-D7-006_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354958,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354958,,
PRJEB25226,SAMEA103886593,ERS2495902,ERX2403704,ERR2354968,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354968/ERR2354968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354968/ERR2354968_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354968/ERR2354968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354968/ERR2354968_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_1_TP-D7-006_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_1_TP-D7-006_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_1_TP-D7-006_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_1_TP-D7-006_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354968,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354968,,
PRJEB25226,SAMEA103886593,ERS2495902,ERX2403704,ERR2354978,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354978/ERR2354978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354978/ERR2354978_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354978/ERR2354978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354978/ERR2354978_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_8_TP-D7-006_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_8_TP-D7-006_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_8_TP-D7-006_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_8_TP-D7-006_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354978,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354978,,
PRJEB25226,SAMEA103886552,ERS2495952,ERX2403705,ERR2354988,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354988/ERR2354988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354988/ERR2354988_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354988/ERR2354988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354988/ERR2354988_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_4_TP-D7-006_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_4_TP-D7-006_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_4_TP-D7-006_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_4_TP-D7-006_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354988,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354988,,
PRJEB25226,SAMEA103886552,ERS2495952,ERX2403705,ERR2354998,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354998/ERR2354998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354998/ERR2354998_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354998/ERR2354998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2354998/ERR2354998_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_2_TP-D7-006_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_2_TP-D7-006_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_2_TP-D7-006_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_2_TP-D7-006_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354998,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2354998,,
PRJEB25226,SAMEA103886997,ERS2495782,ERX2403706,ERR2355008,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355008/ERR2355008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355008/ERR2355008_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355008/ERR2355008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355008/ERR2355008_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-012_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-012_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-012_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-012_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355008,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355008,,
PRJEB25226,SAMEA103886709,ERS2495855,ERX2403707,ERR2355018,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355018/ERR2355018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355018/ERR2355018_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355018/ERR2355018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355018/ERR2355018_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-012_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-012_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-012_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_8_TP-D7-012_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355018,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355018,,
PRJEB25226,SAMEA103886899,ERS2495971,ERX2403708,ERR2355028,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355028/ERR2355028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355028/ERR2355028_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355028/ERR2355028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355028/ERR2355028_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_6_TP-D7-006_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_6_TP-D7-006_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_6_TP-D7-006_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_6_TP-D7-006_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355028,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355028,,
PRJEB25226,SAMEA103886899,ERS2495971,ERX2403708,ERR2355038,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355038/ERR2355038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355038/ERR2355038_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355038/ERR2355038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355038/ERR2355038_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-006_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-006_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-006_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-006_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355038,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355038,,
PRJEB25226,SAMEA103886899,ERS2495971,ERX2403708,ERR2355048,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355048/ERR2355048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355048/ERR2355048_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355048/ERR2355048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355048/ERR2355048_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_6_TP-D7-006_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_6_TP-D7-006_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_6_TP-D7-006_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_6_TP-D7-006_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355048,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355048,,
PRJEB25226,SAMEA103886971,ERS2495811,ERX2403710,ERR2355058,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355058/ERR2355058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355058/ERR2355058_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355058/ERR2355058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/008/ERR2355058/ERR2355058_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_7_TP-D7-012_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_7_TP-D7-012_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_7_TP-D7-012_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_7_TP-D7-012_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355058,ftp.sra.ebi.ac.uk/vol1/err/ERR235/008/ERR2355058,,
PRJEB25226,SAMEA103886591,ERS2495903,ERX2403491,ERR2352619,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352619/ERR2352619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352619/ERR2352619_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352619/ERR2352619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352619/ERR2352619_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-011_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-011_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-011_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-011_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352619,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352619,,
PRJEB25226,SAMEA103886405,ERS2495795,ERX2403492,ERR2352629,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352629/ERR2352629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352629/ERR2352629_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352629/ERR2352629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352629/ERR2352629_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-011_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-011_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-011_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_4_TP-D7-011_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352629,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352629,,
PRJEB25226,SAMEA103886533,ERS2495973,ERX2403493,ERR2352639,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352639/ERR2352639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352639/ERR2352639_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352639/ERR2352639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352639/ERR2352639_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-011_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-011_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-011_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160517_D00248_0171_AC7GWVANXX_8_TP-D7-011_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352639,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352639,,
PRJEB25226,SAMEA103887020,ERS2495809,ERX2403494,ERR2352649,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352649/ERR2352649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352649/ERR2352649_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352649/ERR2352649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352649/ERR2352649_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-005_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-005_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-005_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_8_TP-D7-005_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352649,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352649,,
PRJEB25226,SAMEA103887020,ERS2495809,ERX2403494,ERR2352659,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352659/ERR2352659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352659/ERR2352659_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352659/ERR2352659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352659/ERR2352659_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_6_TP-D7-005_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_6_TP-D7-005_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_6_TP-D7-005_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_6_TP-D7-005_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352659,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352659,,
PRJEB25226,SAMEA103886402,ERS2495794,ERX2403495,ERR2352669,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352669/ERR2352669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352669/ERR2352669_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352669/ERR2352669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/009/ERR2352669/ERR2352669_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-005_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-005_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-005_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160325_D00248_0159_AC8TGPANXX_6_TP-D7-005_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352669,ftp.sra.ebi.ac.uk/vol1/err/ERR235/009/ERR2352669,,
